,date,store_id,sku,initial_inventory,arriving_inventory,transit_inventory,ending_inventory,average_inventory,actual_monthly_demand,projected_demand_3m,units_sold,stockout_units,fill_rate,ordered_qty,holding_cost_per_unit,pricce,unit_cost,holding_cost,held_inventory_unit_cost,total_cost,revenue,cogs,gross_profit,net_profit,stockout_profit_loss,model
6673,2015-08-01,CA_1,HOBBIES_1_128,20,0,0,16,18.0,4,17,4,0,100.0,0,0.3508,8.77,1.754,5.6128,28.064,33.6768,35.08,7.016,28.064,-5.6128,0.0,prediction
6674,2015-09-01,CA_1,HOBBIES_1_128,16,0,0,13,14.5,3,18,3,0,100.0,2,0.3508,8.77,1.754,4.5604,22.802,27.3624,26.31,5.2620000000000005,21.048,-6.314400000000003,0.0,prediction
6675,2015-10-01,CA_1,HOBBIES_1_128,13,0,2,6,9.5,7,20,7,0,100.0,5,0.3508,8.77,1.754,2.1048,10.524000000000001,12.628800000000002,61.39,12.278,49.112,36.4832,0.0,prediction
6676,2015-11-01,CA_1,HOBBIES_1_128,6,2,5,4,5.0,4,20,4,0,100.0,7,0.3508,8.77,1.754,1.4032,7.016,8.4192,35.08,7.016,28.064,19.6448,0.0,prediction
6677,2015-12-01,CA_1,HOBBIES_1_128,4,5,7,3,3.5,6,20,6,0,100.0,4,0.3508,8.77,1.754,1.0524,5.2620000000000005,6.314400000000001,52.62,10.524000000000001,42.096,35.7816,0.0,prediction
6678,2015-04-01,CA_1,HOBBIES_1_129,91,0,0,63,77.0,28,83,28,0,100.0,0,0.1952,4.88,0.976,12.297600000000001,61.488,73.7856,136.64,27.328,109.31199999999998,35.52639999999998,0.0,prediction
6679,2015-05-01,CA_1,HOBBIES_1_129,63,0,0,34,48.5,29,96,29,0,100.0,33,0.1952,4.88,0.976,6.6368,33.184,39.8208,141.52,28.304,113.21600000000001,73.39520000000002,0.0,prediction
6680,2015-06-01,CA_1,HOBBIES_1_129,34,0,33,9,21.5,25,86,25,0,100.0,19,0.1952,4.88,0.976,1.7568000000000001,8.783999999999999,10.540799999999999,122.0,24.4,97.6,87.05919999999999,0.0,prediction
6681,2015-07-01,CA_1,HOBBIES_1_129,9,33,19,23,16.0,19,79,19,0,100.0,18,0.1952,4.88,0.976,4.4896,22.448,26.9376,92.72,18.544,74.176,47.2384,0.0,prediction
6682,2015-08-01,CA_1,HOBBIES_1_129,23,19,18,18,20.5,24,80,24,0,100.0,20,0.1952,4.88,0.976,3.5136000000000003,17.567999999999998,21.081599999999998,117.12,23.424,93.696,72.6144,0.0,prediction
6683,2015-09-01,CA_1,HOBBIES_1_129,18,18,20,3,10.5,33,97,33,0,100.0,41,0.1952,4.88,0.976,0.5856,2.928,3.5136,161.04,32.208,128.832,125.3184,0.0,prediction
6684,2015-10-01,CA_1,HOBBIES_1_129,3,20,41,0,1.5,29,96,23,6,79.3103448275862,32,0.1952,4.88,0.976,0.0,0.0,0.0,112.24,22.448,89.792,89.792,23.424,prediction
6685,2015-11-01,CA_1,HOBBIES_1_129,0,41,32,13,6.5,28,93,28,0,100.0,20,0.1952,4.88,0.976,2.5376000000000003,12.687999999999999,15.2256,136.64,27.328,109.31199999999998,94.08639999999998,0.0,prediction
6686,2015-12-01,CA_1,HOBBIES_1_129,13,32,20,15,14.0,30,96,30,0,100.0,31,0.1952,4.88,0.976,2.9280000000000004,14.64,17.568,146.4,29.28,117.12,99.552,0.0,prediction
6687,2015-04-01,CA_1,HOBBIES_1_130,46,0,0,34,40.0,12,68,12,0,100.0,22,0.10920000000000002,2.73,0.546,3.7128000000000005,18.564,22.2768,32.76,6.5520000000000005,26.208,3.931199999999997,0.0,prediction
6688,2015-05-01,CA_1,HOBBIES_1_130,34,0,22,25,29.5,9,66,9,0,100.0,10,0.10920000000000002,2.73,0.546,2.7300000000000004,13.65,16.380000000000003,24.57,4.914000000000001,19.656,3.2759999999999962,0.0,prediction
6689,2015-06-01,CA_1,HOBBIES_1_130,25,22,10,20,22.5,27,81,27,0,100.0,24,0.10920000000000002,2.73,0.546,2.184,10.920000000000002,13.104000000000003,73.71,14.742,58.96799999999999,45.86399999999999,0.0,prediction
6690,2015-07-01,CA_1,HOBBIES_1_130,20,10,24,8,14.0,22,80,22,0,100.0,26,0.10920000000000002,2.73,0.546,0.8736000000000002,4.368,5.2416,60.06,12.012,48.048,42.806400000000004,0.0,prediction
6691,2015-08-01,CA_1,HOBBIES_1_130,8,24,26,24,16.0,8,58,8,0,100.0,0,0.10920000000000002,2.73,0.546,2.6208000000000005,13.104000000000001,15.724800000000002,21.84,4.368,17.472,1.7471999999999994,0.0,prediction
6692,2015-09-01,CA_1,HOBBIES_1_130,24,26,0,32,28.0,18,67,18,0,100.0,17,0.10920000000000002,2.73,0.546,3.4944000000000006,17.472,20.9664,49.14,9.828000000000001,39.312,18.345599999999997,0.0,prediction
6693,2015-10-01,CA_1,HOBBIES_1_130,32,0,17,19,25.5,13,57,13,0,100.0,8,0.10920000000000002,2.73,0.546,2.0748,10.374,12.4488,35.49,7.098000000000001,28.392000000000003,15.943200000000003,0.0,prediction
6694,2015-11-01,CA_1,HOBBIES_1_130,19,17,8,21,20.0,15,60,15,0,100.0,16,0.10920000000000002,2.73,0.546,2.2932000000000006,11.466000000000001,13.759200000000002,40.95,8.190000000000001,32.760000000000005,19.000800000000005,0.0,prediction
6695,2015-12-01,CA_1,HOBBIES_1_130,21,8,16,16,18.5,13,58,13,0,100.0,13,0.10920000000000002,2.73,0.546,1.7472000000000003,8.736,10.4832,35.49,7.098000000000001,28.392000000000003,17.908800000000003,0.0,prediction
6696,2015-04-01,CA_1,HOBBIES_1_131,311,0,0,220,265.5,91,269,91,0,100.0,0,0.027200000000000002,0.68,0.136,5.984,29.92,35.904,61.88,12.376000000000001,49.504000000000005,13.600000000000001,0.0,prediction
6697,2015-05-01,CA_1,HOBBIES_1_131,220,0,0,155,187.5,65,217,65,0,100.0,0,0.027200000000000002,0.68,0.136,4.216,21.080000000000002,25.296000000000003,44.2,8.84,35.36,10.063999999999997,0.0,prediction
6698,2015-06-01,CA_1,HOBBIES_1_131,155,0,0,129,142.0,26,156,26,0,100.0,1,0.027200000000000002,0.68,0.136,3.5088000000000004,17.544,21.0528,17.68,3.5360000000000005,14.143999999999998,-6.908800000000003,0.0,prediction
6699,2015-07-01,CA_1,HOBBIES_1_131,129,0,1,100,114.5,29,150,29,0,100.0,20,0.027200000000000002,0.68,0.136,2.72,13.600000000000001,16.32,19.720000000000002,3.9440000000000004,15.776000000000002,-0.5439999999999987,0.0,prediction
6700,2015-08-01,CA_1,HOBBIES_1_131,100,1,20,64,82.0,37,152,37,0,100.0,31,0.027200000000000002,0.68,0.136,1.7408000000000001,8.704,10.4448,25.16,5.032,20.128,9.6832,0.0,prediction
6701,2015-09-01,CA_1,HOBBIES_1_131,64,20,31,54,59.0,30,149,30,0,100.0,34,0.027200000000000002,0.68,0.136,1.4688,7.344,8.812800000000001,20.400000000000002,4.08,16.32,7.507199999999999,0.0,prediction
6702,2015-10-01,CA_1,HOBBIES_1_131,54,31,34,66,60.0,19,120,19,0,100.0,1,0.027200000000000002,0.68,0.136,1.7952000000000001,8.976,10.7712,12.920000000000002,2.584,10.336000000000002,-0.43519999999999825,0.0,prediction
6703,2015-11-01,CA_1,HOBBIES_1_131,66,34,1,71,68.5,29,140,29,0,100.0,39,0.027200000000000002,0.68,0.136,1.9312,9.656,11.587200000000001,19.720000000000002,3.9440000000000004,15.776000000000002,4.1888000000000005,0.0,prediction
6704,2015-12-01,CA_1,HOBBIES_1_131,71,1,39,52,61.5,20,160,20,0,100.0,49,0.027200000000000002,0.68,0.136,1.4144,7.072000000000001,8.486400000000001,13.600000000000001,2.72,10.88,2.3935999999999993,0.0,prediction
6705,2015-04-01,CA_1,HOBBIES_1_132,161,0,0,114,137.5,47,142,47,0,100.0,0,0.1592,3.98,0.796,18.1488,90.744,108.8928,187.06,37.412,149.648,40.7552,0.0,prediction
6706,2015-05-01,CA_1,HOBBIES_1_132,114,0,0,45,79.5,69,201,69,0,100.0,87,0.1592,3.98,0.796,7.164000000000001,35.82,42.984,274.62,54.924,219.696,176.712,0.0,prediction
6707,2015-06-01,CA_1,HOBBIES_1_132,45,0,87,0,22.5,82,227,45,37,54.87804878048781,95,0.1592,3.98,0.796,0.0,0.0,0.0,179.1,35.82,143.28,143.28,117.80799999999999,prediction
6708,2015-07-01,CA_1,HOBBIES_1_132,0,87,95,34,17.0,53,165,53,0,100.0,0,0.1592,3.98,0.796,5.412800000000001,27.064,32.4768,210.94,42.188,168.752,136.2752,0.0,prediction
6709,2015-08-01,CA_1,HOBBIES_1_132,34,95,0,71,52.5,58,193,58,0,100.0,64,0.1592,3.98,0.796,11.3032,56.516000000000005,67.81920000000001,230.84,46.168,184.672,116.85279999999999,0.0,prediction
6710,2015-09-01,CA_1,HOBBIES_1_132,71,0,64,50,60.5,21,196,21,0,100.0,61,0.1592,3.98,0.796,7.960000000000001,39.800000000000004,47.760000000000005,83.58,16.716,66.864,19.104,0.0,prediction
6711,2015-10-01,CA_1,HOBBIES_1_132,50,64,61,58,54.0,56,157,56,0,100.0,0,0.1592,3.98,0.796,9.233600000000001,46.168,55.4016,222.88,44.576,178.304,122.9024,0.0,prediction
6712,2015-11-01,CA_1,HOBBIES_1_132,58,61,0,58,58.0,61,185,61,0,100.0,66,0.1592,3.98,0.796,9.233600000000001,46.168,55.4016,242.78,48.556000000000004,194.224,138.8224,0.0,prediction
6713,2015-12-01,CA_1,HOBBIES_1_132,58,0,66,13,35.5,45,169,45,0,100.0,45,0.1592,3.98,0.796,2.0696000000000003,10.348,12.4176,179.1,35.82,143.28,130.8624,0.0,prediction
6714,2015-04-01,CA_1,HOBBIES_1_134,345,0,0,236,290.5,109,341,109,0,100.0,0,0.15480000000000002,3.87,0.774,36.5328,182.66400000000002,219.19680000000002,421.83,84.366,337.464,118.26719999999997,0.0,prediction
6715,2015-05-01,CA_1,HOBBIES_1_134,236,0,0,111,173.5,125,345,125,0,100.0,109,0.15480000000000002,3.87,0.774,17.182800000000004,85.914,103.0968,483.75,96.75,387.0,283.90319999999997,0.0,prediction
6716,2015-06-01,CA_1,HOBBIES_1_134,111,0,109,0,55.5,128,417,111,17,86.71875,197,0.15480000000000002,3.87,0.774,0.0,0.0,0.0,429.57,85.914,343.656,343.656,52.632000000000005,prediction
6717,2015-07-01,CA_1,HOBBIES_1_134,0,109,197,0,0.0,138,414,109,29,78.98550724637681,108,0.15480000000000002,3.87,0.774,0.0,0.0,0.0,421.83,84.366,337.464,337.464,89.784,prediction
6718,2015-08-01,CA_1,HOBBIES_1_134,0,197,108,51,25.5,146,407,146,0,100.0,102,0.15480000000000002,3.87,0.774,7.894800000000001,39.474000000000004,47.36880000000001,565.02,113.004,452.01599999999996,404.64719999999994,0.0,prediction
6719,2015-09-01,CA_1,HOBBIES_1_134,51,108,102,58,54.5,101,397,101,0,100.0,136,0.15480000000000002,3.87,0.774,8.9784,44.892,53.870400000000004,390.87,78.174,312.696,258.8256,0.0,prediction
6720,2015-10-01,CA_1,HOBBIES_1_134,58,102,136,31,44.5,129,384,129,0,100.0,88,0.15480000000000002,3.87,0.774,4.798800000000001,23.994,28.7928,499.23,99.846,399.384,370.5912,0.0,prediction
6721,2015-11-01,CA_1,HOBBIES_1_134,31,136,88,73,52.0,94,303,94,0,100.0,48,0.15480000000000002,3.87,0.774,11.300400000000002,56.502,67.8024,363.78000000000003,72.756,291.024,223.2216,0.0,prediction
6722,2015-12-01,CA_1,HOBBIES_1_134,73,88,48,28,50.5,133,376,133,0,100.0,167,0.15480000000000002,3.87,0.774,4.3344000000000005,21.672,26.0064,514.71,102.94200000000001,411.76800000000003,385.76160000000004,0.0,prediction
6723,2015-04-01,CA_1,HOBBIES_1_136,14,0,0,10,12.0,4,13,4,0,100.0,0,0.1952,4.88,0.976,1.9520000000000002,9.76,11.712,19.52,3.904,15.616,3.904,0.0,prediction
6724,2015-05-01,CA_1,HOBBIES_1_136,10,0,0,7,8.5,3,10,3,0,100.0,0,0.1952,4.88,0.976,1.3664,6.832,8.1984,14.64,2.928,11.712,3.5136000000000003,0.0,prediction
6725,2015-06-01,CA_1,HOBBIES_1_136,7,0,0,7,7.0,0,12,0,0,1.0,5,0.1952,4.88,0.976,1.3664,6.832,8.1984,0.0,0.0,0.0,-8.1984,0.0,prediction
6726,2015-07-01,CA_1,HOBBIES_1_136,7,0,5,4,5.5,3,10,3,0,100.0,0,0.1952,4.88,0.976,0.7808,3.904,4.6848,14.64,2.928,11.712,7.0272,0.0,prediction
6727,2015-08-01,CA_1,HOBBIES_1_136,4,5,0,3,3.5,6,14,6,0,100.0,5,0.1952,4.88,0.976,0.5856,2.928,3.5136,29.28,5.856,23.424,19.9104,0.0,prediction
6728,2015-09-01,CA_1,HOBBIES_1_136,3,0,5,0,1.5,3,15,3,0,100.0,7,0.1952,4.88,0.976,0.0,0.0,0.0,14.64,2.928,11.712,11.712,0.0,prediction
6729,2015-10-01,CA_1,HOBBIES_1_136,0,5,7,3,1.5,2,16,2,0,100.0,4,0.1952,4.88,0.976,0.5856,2.928,3.5136,9.76,1.952,7.808,4.2943999999999996,0.0,prediction
6730,2015-11-01,CA_1,HOBBIES_1_136,3,7,4,9,6.0,1,15,1,0,100.0,1,0.1952,4.88,0.976,1.7568000000000001,8.783999999999999,10.540799999999999,4.88,0.976,3.904,-6.636799999999999,0.0,prediction
6731,2015-12-01,CA_1,HOBBIES_1_136,9,4,1,12,10.5,1,14,1,0,100.0,0,0.1952,4.88,0.976,2.3424,11.712,14.0544,4.88,0.976,3.904,-10.1504,0.0,prediction
6732,2015-04-01,CA_1,HOBBIES_1_140,32,0,0,23,27.5,9,51,9,0,100.0,19,0.044800000000000006,1.12,0.22400000000000003,1.0304000000000002,5.152000000000001,6.182400000000001,10.080000000000002,2.0160000000000005,8.064000000000002,1.8816000000000006,0.0,prediction
6733,2015-05-01,CA_1,HOBBIES_1_140,23,0,19,15,19.0,8,47,8,0,100.0,5,0.044800000000000006,1.12,0.22400000000000003,0.6720000000000002,3.3600000000000003,4.032,8.96,1.7920000000000003,7.168000000000001,3.136000000000001,0.0,prediction
6734,2015-06-01,CA_1,HOBBIES_1_140,15,19,5,24,19.5,10,47,10,0,100.0,8,0.044800000000000006,1.12,0.22400000000000003,1.0752000000000002,5.376000000000001,6.451200000000002,11.200000000000001,2.24,8.96,2.508799999999999,0.0,prediction
6735,2015-07-01,CA_1,HOBBIES_1_140,24,5,8,12,18.0,17,64,17,0,100.0,27,0.044800000000000006,1.12,0.22400000000000003,0.5376000000000001,2.6880000000000006,3.225600000000001,19.040000000000003,3.8080000000000007,15.232000000000003,12.006400000000003,0.0,prediction
6736,2015-08-01,CA_1,HOBBIES_1_140,12,8,27,0,6.0,37,112,20,17,54.054054054054056,65,0.044800000000000006,1.12,0.22400000000000003,0.0,0.0,0.0,22.400000000000002,4.48,17.92,17.92,15.232000000000003,prediction
6737,2015-09-01,CA_1,HOBBIES_1_140,0,27,65,0,0.0,48,166,27,21,56.25,74,0.044800000000000006,1.12,0.22400000000000003,0.0,0.0,0.0,30.240000000000002,6.048000000000001,24.192,24.192,18.816000000000003,prediction
6738,2015-10-01,CA_1,HOBBIES_1_140,0,65,74,23,11.5,42,147,42,0,100.0,8,0.044800000000000006,1.12,0.22400000000000003,1.0304000000000002,5.152000000000001,6.182400000000001,47.040000000000006,9.408000000000001,37.632000000000005,31.449600000000004,0.0,prediction
6739,2015-11-01,CA_1,HOBBIES_1_140,23,74,8,28,25.5,69,190,69,0,100.0,85,0.044800000000000006,1.12,0.22400000000000003,1.2544000000000002,6.272000000000001,7.5264000000000015,77.28,15.456000000000003,61.824,54.297599999999996,0.0,prediction
6740,2015-12-01,CA_1,HOBBIES_1_140,28,8,85,0,14.0,38,149,36,2,94.73684210526315,28,0.044800000000000006,1.12,0.22400000000000003,0.0,0.0,0.0,40.32000000000001,8.064000000000002,32.25600000000001,32.25600000000001,1.7920000000000003,prediction
6741,2015-04-01,CA_1,HOBBIES_1_142,170,0,0,118,144.0,52,178,52,0,100.0,8,0.0376,0.94,0.188,4.4368,22.184,26.620800000000003,48.879999999999995,9.776,39.104,12.483199999999997,0.0,prediction
6742,2015-05-01,CA_1,HOBBIES_1_142,118,0,8,62,90.0,56,182,56,0,100.0,56,0.0376,0.94,0.188,2.3312,11.656,13.987200000000001,52.64,10.528,42.112,28.1248,0.0,prediction
6743,2015-06-01,CA_1,HOBBIES_1_142,62,8,56,13,37.5,57,177,57,0,100.0,51,0.0376,0.94,0.188,0.4888,2.444,2.9328,53.58,10.716,42.864,39.9312,0.0,prediction
6744,2015-07-01,CA_1,HOBBIES_1_142,13,56,51,34,23.5,35,150,35,0,100.0,30,0.0376,0.94,0.188,1.2784,6.392,7.670400000000001,32.9,6.58,26.32,18.6496,0.0,prediction
6745,2015-08-01,CA_1,HOBBIES_1_142,34,51,30,56,45.0,29,133,29,0,100.0,18,0.0376,0.94,0.188,2.1056,10.528,12.633600000000001,27.259999999999998,5.452,21.808,9.174399999999999,0.0,prediction
6746,2015-09-01,CA_1,HOBBIES_1_142,56,30,18,39,47.5,47,161,47,0,100.0,57,0.0376,0.94,0.188,1.4664000000000001,7.332,8.7984,44.18,8.836,35.344,26.5456,0.0,prediction
6747,2015-10-01,CA_1,HOBBIES_1_142,39,18,57,11,25.0,46,149,46,0,100.0,35,0.0376,0.94,0.188,0.4136,2.068,2.4816000000000003,43.239999999999995,8.648,34.592,32.1104,0.0,prediction
6748,2015-11-01,CA_1,HOBBIES_1_142,11,57,35,32,21.5,36,149,36,0,100.0,46,0.0376,0.94,0.188,1.2032,6.016,7.2192,33.839999999999996,6.768,27.071999999999996,19.852799999999995,0.0,prediction
6749,2015-12-01,CA_1,HOBBIES_1_142,32,35,46,28,30.0,39,138,39,0,100.0,25,0.0376,0.94,0.188,1.0528,5.264,6.316800000000001,36.66,7.332,29.327999999999996,23.011199999999995,0.0,prediction
6750,2015-04-01,CA_1,HOBBIES_1_143,57,0,0,40,48.5,17,52,17,0,100.0,0,0.3508,8.77,1.754,14.032,70.16,84.192,149.09,29.818,119.272,35.08000000000001,0.0,prediction
6751,2015-05-01,CA_1,HOBBIES_1_143,40,0,0,28,34.0,12,47,12,0,100.0,7,0.3508,8.77,1.754,9.8224,49.112,58.934400000000004,105.24,21.048000000000002,84.192,25.25759999999999,0.0,prediction
6752,2015-06-01,CA_1,HOBBIES_1_143,28,0,7,9,18.5,19,55,19,0,100.0,20,0.3508,8.77,1.754,3.1572,15.786,18.9432,166.63,33.326,133.304,114.3608,0.0,prediction
6753,2015-07-01,CA_1,HOBBIES_1_143,9,7,20,1,5.0,15,58,15,0,100.0,22,0.3508,8.77,1.754,0.3508,1.754,2.1048,131.54999999999998,26.31,105.23999999999998,103.13519999999998,0.0,prediction
6754,2015-08-01,CA_1,HOBBIES_1_143,1,20,22,14,7.5,7,41,7,0,100.0,0,0.3508,8.77,1.754,4.9112,24.556,29.467200000000002,61.39,12.278,49.112,19.6448,0.0,prediction
6755,2015-09-01,CA_1,HOBBIES_1_143,14,22,0,24,19.0,12,47,12,0,100.0,11,0.3508,8.77,1.754,8.4192,42.096000000000004,50.51520000000001,105.24,21.048000000000002,84.192,33.676799999999986,0.0,prediction
6756,2015-10-01,CA_1,HOBBIES_1_143,24,0,11,20,22.0,4,40,4,0,100.0,5,0.3508,8.77,1.754,7.016,35.08,42.096,35.08,7.016,28.064,-14.031999999999996,0.0,prediction
6757,2015-11-01,CA_1,HOBBIES_1_143,20,11,5,23,21.5,8,37,8,0,100.0,1,0.3508,8.77,1.754,8.0684,40.342,48.410399999999996,70.16,14.032,56.128,7.7176000000000045,0.0,prediction
6758,2015-12-01,CA_1,HOBBIES_1_143,23,5,1,23,23.0,5,39,5,0,100.0,10,0.3508,8.77,1.754,8.0684,40.342,48.410399999999996,43.849999999999994,8.77,35.08,-13.330399999999997,0.0,prediction
6759,2015-04-01,CA_1,HOBBIES_1_144,87,0,0,61,74.0,26,91,26,0,100.0,4,0.4444,11.11,2.222,27.1084,135.542,162.6504,288.86,57.772,231.08800000000002,68.43760000000003,0.0,prediction
6760,2015-05-01,CA_1,HOBBIES_1_144,61,0,4,35,48.0,26,93,26,0,100.0,28,0.4444,11.11,2.222,15.554,77.77,93.324,288.86,57.772,231.08800000000002,137.764,0.0,prediction
6761,2015-06-01,CA_1,HOBBIES_1_144,35,4,28,9,22.0,30,90,30,0,100.0,23,0.4444,11.11,2.222,3.9996,19.998,23.997600000000002,333.29999999999995,66.66,266.64,242.64239999999998,0.0,prediction
6762,2015-07-01,CA_1,HOBBIES_1_144,9,28,23,3,6.0,34,94,34,0,100.0,34,0.4444,11.11,2.222,1.3332000000000002,6.666,7.9992,377.74,75.548,302.192,294.19280000000003,0.0,prediction
6763,2015-08-01,CA_1,HOBBIES_1_144,3,23,34,4,3.5,22,84,22,0,100.0,24,0.4444,11.11,2.222,1.7776,8.888,10.6656,244.42,48.884,195.536,184.8704,0.0,prediction
6764,2015-09-01,CA_1,HOBBIES_1_144,4,34,24,11,7.5,27,96,27,0,100.0,34,0.4444,11.11,2.222,4.8884,24.442,29.3304,299.96999999999997,59.994,239.97599999999997,210.64559999999997,0.0,prediction
6765,2015-10-01,CA_1,HOBBIES_1_144,11,24,34,7,9.0,28,100,28,0,100.0,31,0.4444,11.11,2.222,3.1108000000000002,15.554,18.6648,311.08,62.216,248.86399999999998,230.19919999999996,0.0,prediction
6766,2015-11-01,CA_1,HOBBIES_1_144,7,34,31,11,9.0,30,109,30,0,100.0,37,0.4444,11.11,2.222,4.8884,24.442,29.3304,333.29999999999995,66.66,266.64,237.3096,0.0,prediction
6767,2015-12-01,CA_1,HOBBIES_1_144,11,31,37,0,5.5,47,116,42,5,89.36170212765957,37,0.4444,11.11,2.222,0.0,0.0,0.0,466.62,93.324,373.296,373.296,44.44,prediction
6768,2015-04-01,CA_1,HOBBIES_1_145,32,0,0,24,28.0,8,45,8,0,100.0,13,0.0512,1.28,0.256,1.2288000000000001,6.144,7.3728,10.24,2.048,8.192,0.8192000000000004,0.0,prediction
6769,2015-05-01,CA_1,HOBBIES_1_145,24,0,13,0,12.0,32,76,24,8,75.0,39,0.0512,1.28,0.256,0.0,0.0,0.0,30.72,6.144,24.576,24.576,8.192,prediction
6770,2015-06-01,CA_1,HOBBIES_1_145,0,13,39,9,4.5,4,55,4,0,100.0,3,0.0512,1.28,0.256,0.46080000000000004,2.3040000000000003,2.7648,5.12,1.024,4.096,1.3312,0.0,prediction
6771,2015-07-01,CA_1,HOBBIES_1_145,9,39,3,43,26.0,5,56,5,0,100.0,5,0.0512,1.28,0.256,2.2016,11.008000000000001,13.209600000000002,6.4,1.28,5.12,-8.0896,0.0,prediction
6772,2015-08-01,CA_1,HOBBIES_1_145,43,3,5,31,37.0,15,75,15,0,100.0,24,0.0512,1.28,0.256,1.5872000000000002,7.936,9.5232,19.2,3.84,15.36,5.8368,0.0,prediction
6773,2015-09-01,CA_1,HOBBIES_1_145,31,5,24,24,27.5,12,58,12,0,100.0,0,0.0512,1.28,0.256,1.2288000000000001,6.144,7.3728,15.36,3.072,12.288,4.9152000000000005,0.0,prediction
6774,2015-10-01,CA_1,HOBBIES_1_145,24,24,0,43,33.5,5,44,5,0,100.0,0,0.0512,1.28,0.256,2.2016,11.008000000000001,13.209600000000002,6.4,1.28,5.12,-8.0896,0.0,prediction
6775,2015-11-01,CA_1,HOBBIES_1_145,43,0,0,31,37.0,12,51,12,0,100.0,8,0.0512,1.28,0.256,1.5872000000000002,7.936,9.5232,15.36,3.072,12.288,2.764800000000001,0.0,prediction
6776,2015-12-01,CA_1,HOBBIES_1_145,31,0,8,6,18.5,25,71,25,0,100.0,32,0.0512,1.28,0.256,0.30720000000000003,1.536,1.8432,32.0,6.4,25.6,23.756800000000002,0.0,prediction
6777,2015-04-01,CA_1,HOBBIES_1_146,56,0,0,41,48.5,15,53,15,0,100.0,0,0.1864,4.66,0.932,7.6424,38.212,45.854400000000005,69.9,13.98,55.92,10.065599999999996,0.0,prediction
6778,2015-05-01,CA_1,HOBBIES_1_146,41,0,0,31,36.0,10,48,10,0,100.0,7,0.1864,4.66,0.932,5.7784,28.892000000000003,34.6704,46.6,9.32,37.28,2.6096000000000004,0.0,prediction
6779,2015-06-01,CA_1,HOBBIES_1_146,31,0,7,11,21.0,20,64,20,0,100.0,26,0.1864,4.66,0.932,2.0504000000000002,10.252,12.3024,93.2,18.64,74.56,62.257600000000004,0.0,prediction
6780,2015-07-01,CA_1,HOBBIES_1_146,11,7,26,0,5.5,25,79,18,7,72.0,35,0.1864,4.66,0.932,0.0,0.0,0.0,83.88,16.776,67.104,67.104,26.096000000000004,prediction
6781,2015-08-01,CA_1,HOBBIES_1_146,0,26,35,0,0.0,33,98,26,7,78.78787878787878,37,0.1864,4.66,0.932,0.0,0.0,0.0,121.16,24.232000000000003,96.928,96.928,26.096000000000004,prediction
6782,2015-09-01,CA_1,HOBBIES_1_146,0,35,37,11,5.5,24,92,24,0,100.0,20,0.1864,4.66,0.932,2.0504000000000002,10.252,12.3024,111.84,22.368000000000002,89.47200000000001,77.1696,0.0,prediction
6783,2015-10-01,CA_1,HOBBIES_1_146,11,37,20,37,24.0,11,60,11,0,100.0,0,0.1864,4.66,0.932,6.896800000000001,34.484,41.3808,51.260000000000005,10.252,41.008,-0.372799999999998,0.0,prediction
6784,2015-11-01,CA_1,HOBBIES_1_146,37,20,0,46,41.5,11,55,11,0,100.0,0,0.1864,4.66,0.932,8.5744,42.872,51.4464,51.260000000000005,10.252,41.008,-10.438399999999994,0.0,prediction
6785,2015-12-01,CA_1,HOBBIES_1_146,46,0,0,37,41.5,9,49,9,0,100.0,3,0.1864,4.66,0.932,6.896800000000001,34.484,41.3808,41.94,8.388,33.552,-7.828800000000001,0.0,prediction
6786,2015-04-01,CA_1,HOBBIES_1_148,177,0,0,119,148.0,58,189,58,0,100.0,12,0.1952,4.88,0.976,23.228800000000003,116.14399999999999,139.37279999999998,283.04,56.608,226.43200000000002,87.05920000000003,0.0,prediction
6787,2015-05-01,CA_1,HOBBIES_1_148,119,0,12,66,92.5,53,185,53,0,100.0,54,0.1952,4.88,0.976,12.8832,64.416,77.2992,258.64,51.728,206.91199999999998,129.6128,0.0,prediction
6788,2015-06-01,CA_1,HOBBIES_1_148,66,12,54,30,48.0,48,184,48,0,100.0,52,0.1952,4.88,0.976,5.856000000000001,29.28,35.136,234.24,46.848,187.392,152.256,0.0,prediction
6789,2015-07-01,CA_1,HOBBIES_1_148,30,54,52,27,28.5,57,180,57,0,100.0,44,0.1952,4.88,0.976,5.2704,26.352,31.6224,278.15999999999997,55.632,222.52799999999996,190.90559999999996,0.0,prediction
6790,2015-08-01,CA_1,HOBBIES_1_148,27,52,44,16,21.5,63,187,63,0,100.0,64,0.1952,4.88,0.976,3.1232,15.616,18.7392,307.44,61.488,245.952,227.2128,0.0,prediction
6791,2015-09-01,CA_1,HOBBIES_1_148,16,44,64,0,8.0,63,193,60,3,95.23809523809523,69,0.1952,4.88,0.976,0.0,0.0,0.0,292.8,58.56,234.24,234.24,11.712,prediction
6792,2015-10-01,CA_1,HOBBIES_1_148,0,64,69,8,4.0,56,182,56,0,100.0,49,0.1952,4.88,0.976,1.5616,7.808,9.3696,273.28,54.656,218.62399999999997,209.25439999999998,0.0,prediction
6793,2015-11-01,CA_1,HOBBIES_1_148,8,69,49,10,9.0,67,191,67,0,100.0,65,0.1952,4.88,0.976,1.9520000000000002,9.76,11.712,326.96,65.392,261.568,249.856,0.0,prediction
